VOTER_ID,ELECTION_DATE,ELECTION_TYPE,ELECTION_NAME,VOTED,VOTING_METHOD,PRIMARY_PARTY_VOTED
297816975,2017-11-07,GE,2017 General,Y,ED,
297816975,2016-11-08,GE,2016 General,Y,ABS,
280926067,2024-11-05,GE,2024 General,Y,EV,
280926067,2022-11-08,GE,2022 General,Y,ED,
280926067,2021-11-02,GE,2021 General,Y,EV,
280926067,2020-11-03,GE,2020 General,Y,EV,
280926067,2019-11-05,GE,2019 General,Y,EV,
280926067,2016-11-08,GE,2016 General,Y,ED,
280926067,2016-03-01,PR,2016 Primary,Y,ED,
240930757,2024-11-05,GE,2024 General,Y,ED,
240930757,2024-06-18,PR,2024 Primary,Y,EV,DEM
240930757,2021-06-08,PR,2021 Primary,Y,ED,DEM
240930757,2020-11-03,GE,2020 General,Y,EV,
240930757,2018-11-06,GE,2018 General,Y,ED,
240930757,2017-11-07,GE,2017 General,Y,ED,
344109289,2024-11-05,GE,2024 General,Y,ABS,
300330668,2024-06-18,PR,2024 Primary,Y,EV,DEM
423511951,2024-06-18,PR,2024 Primary,Y,ED,REP
423511951,2023-06-20,PR,2023 Primary,Y,ED,REP
423511951,2022-06-21,PR,2022 Primary,Y,EV,REP
423511951,2020-11-03,GE,2020 General,Y,ED,
825480666,2022-11-08,GE,2022 General,Y,ED,
825480666,2021-11-02,GE,2021 General,Y,ABS,
825480666,2020-11-03,GE,2020 General,Y,EV,
825480666,2018-11-06,GE,2018 General,Y,ED,
825480666,2017-11-07,GE,2017 General,Y,EV,
825480666,2016-11-08,GE,2016 General,Y,ED,
228015227,2022-11-08,GE,2022 General,Y,ED,
851634174,2024-11-05,GE,2024 General,Y,ED,
851634174,2023-11-07,GE,2023 General,Y,ED,
851634174,2021-06-08,PR,2021 Primary,Y,ED,
851634174,2020-11-03,GE,2020 General,Y,ED,
851634174,2017-11-07,GE,2017 General,Y,ED,
551744840,2024-11-05,GE,2024 General,Y,ED,
551744840,2023-11-07,GE,2023 General,Y,EV,
551744840,2022-11-08,GE,2022 General,Y,EV,
551744840,2022-06-21,PR,2022 Primary,Y,ED,REP
551744840,2021-06-08,PR,2021 Primary,Y,EV,REP
634702154,2024-11-05,GE,2024 General,Y,ED,
634702154,2023-06-20,PR,2023 Primary,Y,EV,REP
634702154,2020-11-03,GE,2020 General,Y,ED,
634702154,2018-11-06,GE,2018 General,Y,ED,
634702154,2016-11-08,GE,2016 General,Y,ED,
132570735,2022-11-08,GE,2022 General,Y,ED,
132570735,2021-06-08,PR,2021 Primary,Y,EV,REP
132570735,2020-11-03,GE,2020 General,Y,EV,
132570735,2017-11-07,GE,2017 General,Y,ED,
132570735,2016-11-08,GE,2016 General,Y,ED,
217958183,2024-11-05,GE,2024 General,Y,EV,
217958183,2022-11-08,GE,2022 General,Y,ED,
217958183,2021-11-02,GE,2021 General,Y,EV,
217958183,2019-11-05,GE,2019 General,Y,ED,
217958183,2018-11-06,GE,2018 General,Y,ED,
217958183,2017-11-07,GE,2017 General,Y,EV,
217958183,2016-11-08,GE,2016 General,Y,ED,
945488046,2024-11-05,GE,2024 General,Y,ABS,
254638447,2024-11-05,GE,2024 General,Y,ED,
152624468,2023-11-07,GE,2023 General,Y,ED,
152624468,2023-06-20,PR,2023 Primary,Y,ED,
152624468,2022-06-21,PR,2022 Primary,Y,EV,
400574412,2024-11-05,GE,2024 General,Y,EV,
400574412,2022-11-08,GE,2022 General,Y,ABS,
400574412,2020-11-03,GE,2020 General,Y,ABS,
646503654,2021-11-02,GE,2021 General,Y,ABS,
646503654,2017-11-07,GE,2017 General,Y,ED,
646503654,2016-11-08,GE,2016 General,Y,ED,
517967131,2024-11-05,GE,2024 General,Y,EV,
517967131,2023-11-07,GE,2023 General,Y,ED,
517967131,2022-11-08,GE,2022 General,Y,ABS,
517967131,2018-11-06,GE,2018 General,Y,EV,
517967131,2017-11-07,GE,2017 General,Y,ED,
146508439,2024-11-05,GE,2024 General,Y,ED,
146508439,2022-11-08,GE,2022 General,Y,ED,
146508439,2021-11-02,GE,2021 General,Y,ED,
146508439,2017-11-07,GE,2017 General,Y,ABS,
786022853,2024-11-05,GE,2024 General,Y,ED,
786022853,2023-11-07,GE,2023 General,Y,ED,
786022853,2021-11-02,GE,2021 General,Y,ED,
580000449,2024-06-18,PR,2024 Primary,Y,ED,DEM
491410337,2023-11-07,GE,2023 General,Y,EV,
491410337,2022-11-08,GE,2022 General,Y,EV,
641079298,2024-11-05,GE,2024 General,Y,ED,
641079298,2023-11-07,GE,2023 General,Y,EV,
641079298,2023-06-20,PR,2023 Primary,Y,ED,DEM
641079298,2022-06-21,PR,2022 Primary,Y,ED,DEM
631346703,2024-11-05,GE,2024 General,Y,EV,
631346703,2020-11-03,GE,2020 General,Y,EV,
631346703,2019-11-05,GE,2019 General,Y,ED,
803789100,2023-11-07,GE,2023 General,Y,ED,
803789100,2023-06-20,PR,2023 Primary,Y,ED,
803789100,2021-11-02,GE,2021 General,Y,EV,
803789100,2020-11-03,GE,2020 General,Y,ED,
803789100,2020-06-23,PR,2020 Primary,Y,ABS,
803789100,2019-11-05,GE,2019 General,Y,EV,
803789100,2016-11-08,GE,2016 General,Y,ED,
560731187,2023-06-20,PR,2023 Primary,Y,ED,REP
560731187,2021-06-08,PR,2021 Primary,Y,EV,REP
560731187,2020-11-03,GE,2020 General,Y,ED,
560731187,2020-06-23,PR,2020 Primary,Y,ED,REP
560731187,2019-11-05,GE,2019 General,Y,ED,
560731187,2018-11-06,GE,2018 General,Y,ED,
560731187,2017-11-07,GE,2017 General,Y,EV,
560731187,2016-11-08,GE,2016 General,Y,ABS,
970258472,2023-11-07,GE,2023 General,Y,EV,
970258472,2022-06-21,PR,2022 Primary,Y,ED,
970258472,2021-11-02,GE,2021 General,Y,ABS,
970258472,2020-11-03,GE,2020 General,Y,ED,
970258472,2019-11-05,GE,2019 General,Y,ED,
970258472,2016-11-08,GE,2016 General,Y,ABS,
970258472,2016-03-01,PR,2016 Primary,Y,ED,
747747224,2023-11-07,GE,2023 General,Y,ABS,
747747224,2022-11-08,GE,2022 General,Y,ED,
747747224,2020-11-03,GE,2020 General,Y,EV,
747747224,2018-11-06,GE,2018 General,Y,ED,
747747224,2017-11-07,GE,2017 General,Y,ED,
747747224,2016-11-08,GE,2016 General,Y,ED,
738195468,2018-06-12,PR,2018 Primary,Y,EV,DEM
738195468,2016-11-08,GE,2016 General,Y,EV,
116833364,2024-11-05,GE,2024 General,Y,EV,
116833364,2023-11-07,GE,2023 General,Y,EV,
116833364,2023-06-20,PR,2023 Primary,Y,EV,REP
116833364,2022-06-21,PR,2022 Primary,Y,ED,REP
116833364,2021-11-02,GE,2021 General,Y,ED,
983390229,2021-11-02,GE,2021 General,Y,ED,
983390229,2019-11-05,GE,2019 General,Y,ABS,
983390229,2018-11-06,GE,2018 General,Y,ED,
983390229,2018-06-12,PR,2018 Primary,Y,ED,REP
753852734,2024-11-05,GE,2024 General,Y,ED,
108794538,2024-11-05,GE,2024 General,Y,ED,
835026019,2024-11-05,GE,2024 General,Y,EV,
835026019,2019-11-05,GE,2019 General,Y,ED,
835026019,2018-06-12,PR,2018 Primary,Y,ABS,
448084487,2023-11-07,GE,2023 General,Y,EV,
448084487,2023-06-20,PR,2023 Primary,Y,ED,DEM
448084487,2022-11-08,GE,2022 General,Y,ED,
448084487,2020-11-03,GE,2020 General,Y,ABS,
271566508,2020-11-03,GE,2020 General,Y,ED,
271566508,2019-11-05,GE,2019 General,Y,ED,
568021128,2024-11-05,GE,2024 General,Y,ED,
568021128,2024-06-18,PR,2024 Primary,Y,EV,REP
568021128,2022-11-08,GE,2022 General,Y,ED,
568021128,2022-06-21,PR,2022 Primary,Y,ED,REP
568021128,2021-11-02,GE,2021 General,Y,ED,
568021128,2020-11-03,GE,2020 General,Y,ED,
568021128,2017-11-07,GE,2017 General,Y,ED,
568021128,2016-03-01,PR,2016 Primary,Y,ED,REP
189529910,2024-11-05,GE,2024 General,Y,ED,
189529910,2024-06-18,PR,2024 Primary,Y,ED,DEM
106311887,2023-11-07,GE,2023 General,Y,EV,
106311887,2020-11-03,GE,2020 General,Y,ED,
106311887,2019-11-05,GE,2019 General,Y,ABS,
338653750,2024-11-05,GE,2024 General,Y,EV,
338653750,2024-06-18,PR,2024 Primary,Y,ED,REP
338653750,2023-06-20,PR,2023 Primary,Y,ED,REP
338653750,2022-11-08,GE,2022 General,Y,ED,
338653750,2020-11-03,GE,2020 General,Y,ED,
338653750,2019-11-05,GE,2019 General,Y,EV,
750159178,2023-11-07,GE,2023 General,Y,ED,
750159178,2020-11-03,GE,2020 General,Y,ED,
750159178,2019-11-05,GE,2019 General,Y,ED,
750159178,2018-11-06,GE,2018 General,Y,EV,
750159178,2017-11-07,GE,2017 General,Y,EV,
750159178,2016-11-08,GE,2016 General,Y,ED,
921318437,2024-11-05,GE,2024 General,Y,ED,
504916285,2024-11-05,GE,2024 General,Y,EV,
504916285,2023-11-07,GE,2023 General,Y,ED,
504916285,2022-11-08,GE,2022 General,Y,ABS,
504916285,2022-06-21,PR,2022 Primary,Y,EV,REP
504916285,2021-11-02,GE,2021 General,Y,ED,
504916285,2020-11-03,GE,2020 General,Y,ED,
504916285,2020-06-23,PR,2020 Primary,Y,ED,REP
504916285,2019-11-05,GE,2019 General,Y,ED,
504916285,2018-11-06,GE,2018 General,Y,ED,
504916285,2017-11-07,GE,2017 General,Y,ED,
237742258,2024-11-05,GE,2024 General,Y,ABS,
237742258,2022-11-08,GE,2022 General,Y,EV,
237742258,2021-11-02,GE,2021 General,Y,ED,
237742258,2020-11-03,GE,2020 General,Y,ABS,
237742258,2020-06-23,PR,2020 Primary,Y,EV,REP
237742258,2018-06-12,PR,2018 Primary,Y,ED,REP
858669322,2024-06-18,PR,2024 Primary,Y,ED,DEM
858669322,2023-06-20,PR,2023 Primary,Y,ED,DEM
858669322,2022-11-08,GE,2022 General,Y,ABS,
858669322,2018-11-06,GE,2018 General,Y,ABS,
858669322,2017-11-07,GE,2017 General,Y,ED,
223393630,2024-06-18,PR,2024 Primary,Y,EV,REP
223393630,2020-11-03,GE,2020 General,Y,ABS,
223393630,2020-06-23,PR,2020 Primary,Y,ED,REP
223393630,2018-06-12,PR,2018 Primary,Y,ED,REP
223393630,2016-11-08,GE,2016 General,Y,EV,
934507540,2024-11-05,GE,2024 General,Y,ED,
934507540,2023-11-07,GE,2023 General,Y,EV,
934507540,2020-06-23,PR,2020 Primary,Y,ED,DEM
934507540,2019-11-05,GE,2019 General,Y,EV,
928727323,2023-11-07,GE,2023 General,Y,ED,
928727323,2022-11-08,GE,2022 General,Y,ED,
928727323,2021-11-02,GE,2021 General,Y,ED,
645699513,2023-11-07,GE,2023 General,Y,ABS,
818764984,2024-06-18,PR,2024 Primary,Y,EV,REP
818764984,2022-11-08,GE,2022 General,Y,EV,
818764984,2021-06-08,PR,2021 Primary,Y,ED,REP
818764984,2020-11-03,GE,2020 General,Y,ABS,
818764984,2020-06-23,PR,2020 Primary,Y,ED,REP
818764984,2018-11-06,GE,2018 General,Y,ED,
169743427,2024-11-05,GE,2024 General,Y,EV,
199713203,2024-11-05,GE,2024 General,Y,EV,
199713203,2023-11-07,GE,2023 General,Y,ABS,
199713203,2022-11-08,GE,2022 General,Y,ED,
199713203,2020-11-03,GE,2020 General,Y,ED,
199713203,2019-11-05,GE,2019 General,Y,ED,
473013747,2024-11-05,GE,2024 General,Y,ED,
473013747,2024-06-18,PR,2024 Primary,Y,ED,REP
473013747,2023-11-07,GE,2023 General,Y,ABS,
473013747,2022-11-08,GE,2022 General,Y,ABS,
473013747,2021-11-02,GE,2021 General,Y,ED,
473013747,2020-06-23,PR,2020 Primary,Y,ED,REP
473013747,2018-11-06,GE,2018 General,Y,EV,
473013747,2018-06-12,PR,2018 Primary,Y,ED,REP
473013747,2017-11-07,GE,2017 General,Y,ED,
473013747,2016-11-08,GE,2016 General,Y,EV,
678632927,2023-11-07,GE,2023 General,Y,EV,
678632927,2020-11-03,GE,2020 General,Y,ED,
553524380,2022-06-21,PR,2022 Primary,Y,EV,
291069859,2022-11-08,GE,2022 General,Y,ED,
291069859,2022-06-21,PR,2022 Primary,Y,EV,
790094298,2024-11-05,GE,2024 General,Y,ED,
790094298,2023-11-07,GE,2023 General,Y,ED,
790094298,2023-06-20,PR,2023 Primary,Y,EV,REP
790094298,2021-06-08,PR,2021 Primary,Y,ED,REP
790094298,2020-11-03,GE,2020 General,Y,EV,
790094298,2020-06-23,PR,2020 Primary,Y,EV,REP
790094298,2018-11-06,GE,2018 General,Y,ED,
790094298,2017-11-07,GE,2017 General,Y,ABS,
790094298,2016-11-08,GE,2016 General,Y,ED,
483678064,2021-11-02,GE,2021 General,Y,ED,
483678064,2020-11-03,GE,2020 General,Y,ED,
483678064,2019-11-05,GE,2019 General,Y,EV,
483678064,2018-06-12,PR,2018 Primary,Y,ABS,REP
126867368,2024-11-05,GE,2024 General,Y,ED,
126867368,2020-11-03,GE,2020 General,Y,EV,
126867368,2020-06-23,PR,2020 Primary,Y,EV,
126867368,2019-11-05,GE,2019 General,Y,ED,
134243421,2024-11-05,GE,2024 General,Y,ABS,
134243421,2022-11-08,GE,2022 General,Y,ED,
134243421,2021-11-02,GE,2021 General,Y,ED,
134243421,2018-11-06,GE,2018 General,Y,ED,
134243421,2016-03-01,PR,2016 Primary,Y,ED,DEM
795687831,2024-11-05,GE,2024 General,Y,ED,
795687831,2023-11-07,GE,2023 General,Y,EV,
795687831,2021-11-02,GE,2021 General,Y,EV,
795687831,2020-11-03,GE,2020 General,Y,ED,
431063584,2024-11-05,GE,2024 General,Y,EV,
431063584,2023-06-20,PR,2023 Primary,Y,ED,REP
431063584,2020-11-03,GE,2020 General,Y,EV,
431063584,2018-11-06,GE,2018 General,Y,ABS,
431063584,2018-06-12,PR,2018 Primary,Y,ED,REP
431063584,2017-11-07,GE,2017 General,Y,ABS,
431063584,2016-11-08,GE,2016 General,Y,ED,
301754478,2024-11-05,GE,2024 General,Y,EV,
301754478,2023-11-07,GE,2023 General,Y,ED,
301754478,2021-11-02,GE,2021 General,Y,EV,
301754478,2017-11-07,GE,2017 General,Y,ED,
301754478,2016-11-08,GE,2016 General,Y,ED,
218758081,2024-06-18,PR,2024 Primary,Y,EV,DEM
218758081,2023-11-07,GE,2023 General,Y,ABS,
218758081,2022-11-08,GE,2022 General,Y,ED,
303806198,2023-11-07,GE,2023 General,Y,ED,
303806198,2023-06-20,PR,2023 Primary,Y,ED,
854110422,2024-06-18,PR,2024 Primary,Y,EV,REP
854110422,2023-11-07,GE,2023 General,Y,ABS,
854110422,2021-11-02,GE,2021 General,Y,ED,
854110422,2021-06-08,PR,2021 Primary,Y,EV,REP
854110422,2020-06-23,PR,2020 Primary,Y,ED,REP
854110422,2019-11-05,GE,2019 General,Y,EV,
854110422,2018-11-06,GE,2018 General,Y,EV,
854110422,2017-11-07,GE,2017 General,Y,ED,
916111825,2024-11-05,GE,2024 General,Y,ED,
916111825,2021-06-08,PR,2021 Primary,Y,EV,DEM
916111825,2020-11-03,GE,2020 General,Y,EV,
422590594,2024-11-05,GE,2024 General,Y,ED,
422590594,2023-11-07,GE,2023 General,Y,EV,
422590594,2019-11-05,GE,2019 General,Y,ED,
422590594,2018-11-06,GE,2018 General,Y,ED,
422590594,2016-11-08,GE,2016 General,Y,ED,
848673952,2024-11-05,GE,2024 General,Y,EV,
848673952,2024-06-18,PR,2024 Primary,Y,EV,REP
848673952,2022-11-08,GE,2022 General,Y,ABS,
884987950,2024-11-05,GE,2024 General,Y,ED,
884987950,2024-06-18,PR,2024 Primary,Y,ED,REP
884987950,2016-03-01,PR,2016 Primary,Y,EV,REP
219821381,2024-11-05,GE,2024 General,Y,ED,
219821381,2023-11-07,GE,2023 General,Y,EV,
219821381,2022-11-08,GE,2022 General,Y,ABS,
219821381,2021-11-02,GE,2021 General,Y,ED,
219821381,2021-06-08,PR,2021 Primary,Y,EV,
219821381,2020-11-03,GE,2020 General,Y,EV,
219821381,2019-11-05,GE,2019 General,Y,ED,
219821381,2017-11-07,GE,2017 General,Y,EV,
427823738,2024-11-05,GE,2024 General,Y,ED,
779670047,2024-11-05,GE,2024 General,Y,ED,
779670047,2023-11-07,GE,2023 General,Y,ABS,
779670047,2020-11-03,GE,2020 General,Y,ABS,
779670047,2018-06-12,PR,2018 Primary,Y,ABS,
779670047,2017-11-07,GE,2017 General,Y,ED,
779670047,2016-11-08,GE,2016 General,Y,ABS,
378981328,2024-11-05,GE,2024 General,Y,ABS,
378981328,2016-11-08,GE,2016 General,Y,ED,
572419336,2024-11-05,GE,2024 General,Y,EV,
572419336,2023-11-07,GE,2023 General,Y,EV,
572419336,2022-11-08,GE,2022 General,Y,ED,
572419336,2022-06-21,PR,2022 Primary,Y,ABS,DEM
807878474,2024-11-05,GE,2024 General,Y,ED,
807878474,2024-06-18,PR,2024 Primary,Y,EV,DEM
807878474,2022-11-08,GE,2022 General,Y,ED,
807878474,2021-11-02,GE,2021 General,Y,ABS,
807878474,2020-11-03,GE,2020 General,Y,ED,
807878474,2020-06-23,PR,2020 Primary,Y,ED,DEM
807878474,2019-11-05,GE,2019 General,Y,ED,
807878474,2018-11-06,GE,2018 General,Y,ED,
807878474,2017-11-07,GE,2017 General,Y,ED,
807878474,2016-03-01,PR,2016 Primary,Y,ED,DEM
670052801,2024-11-05,GE,2024 General,Y,ED,
670052801,2023-11-07,GE,2023 General,Y,ABS,
670052801,2021-11-02,GE,2021 General,Y,EV,
670052801,2019-11-05,GE,2019 General,Y,EV,
670052801,2017-11-07,GE,2017 General,Y,EV,
670052801,2016-11-08,GE,2016 General,Y,ED,
827787048,2023-11-07,GE,2023 General,Y,ED,
827787048,2020-11-03,GE,2020 General,Y,ABS,
827787048,2018-11-06,GE,2018 General,Y,ED,
827787048,2016-11-08,GE,2016 General,Y,ED,
478967068,2024-11-05,GE,2024 General,Y,EV,
478967068,2022-11-08,GE,2022 General,Y,EV,
478967068,2021-11-02,GE,2021 General,Y,EV,
628816666,2024-11-05,GE,2024 General,Y,ED,
491655300,2024-11-05,GE,2024 General,Y,ED,
965466781,2024-11-05,GE,2024 General,Y,ED,
965466781,2024-06-18,PR,2024 Primary,Y,EV,
965466781,2023-11-07,GE,2023 General,Y,ED,
186190530,2023-11-07,GE,2023 General,Y,ED,
186190530,2022-06-21,PR,2022 Primary,Y,ED,REP
186190530,2021-11-02,GE,2021 General,Y,EV,
186190530,2020-11-03,GE,2020 General,Y,EV,
186190530,2020-06-23,PR,2020 Primary,Y,EV,REP
170523834,2023-11-07,GE,2023 General,Y,ABS,
170523834,2023-06-20,PR,2023 Primary,Y,EV,DEM
170523834,2021-06-08,PR,2021 Primary,Y,ED,DEM
170523834,2018-11-06,GE,2018 General,Y,ED,
515434657,2024-11-05,GE,2024 General,Y,ED,
515434657,2023-06-20,PR,2023 Primary,Y,ED,DEM
515434657,2021-11-02,GE,2021 General,Y,EV,
747986180,2024-11-05,GE,2024 General,Y,ED,
747986180,2023-11-07,GE,2023 General,Y,ED,
747986180,2022-06-21,PR,2022 Primary,Y,ED,DEM
747986180,2020-11-03,GE,2020 General,Y,ED,
747986180,2020-06-23,PR,2020 Primary,Y,EV,DEM
747986180,2019-11-05,GE,2019 General,Y,ED,
747986180,2018-11-06,GE,2018 General,Y,ABS,
747986180,2018-06-12,PR,2018 Primary,Y,EV,DEM
747986180,2017-11-07,GE,2017 General,Y,EV,
747986180,2016-11-08,GE,2016 General,Y,ED,
804433763,2021-11-02,GE,2021 General,Y,ED,
804433763,2020-11-03,GE,2020 General,Y,EV,
804433763,2016-11-08,GE,2016 General,Y,ED,
961942251,2024-11-05,GE,2024 General,Y,ED,
961942251,2023-11-07,GE,2023 General,Y,ED,
961942251,2022-11-08,GE,2022 General,Y,EV,
961942251,2021-11-02,GE,2021 General,Y,ABS,
961942251,2019-11-05,GE,2019 General,Y,ED,
961942251,2016-11-08,GE,2016 General,Y,EV,
508264108,2024-11-05,GE,2024 General,Y,ED,
508264108,2023-06-20,PR,2023 Primary,Y,ED,REP
508264108,2022-11-08,GE,2022 General,Y,ED,
536226836,2024-11-05,GE,2024 General,Y,ED,
802619944,2024-11-05,GE,2024 General,Y,ED,
802619944,2023-11-07,GE,2023 General,Y,EV,
802619944,2021-11-02,GE,2021 General,Y,ED,
802619944,2020-06-23,PR,2020 Primary,Y,EV,DEM
802619944,2016-03-01,PR,2016 Primary,Y,EV,DEM
555563637,2023-11-07,GE,2023 General,Y,ED,
555563637,2021-06-08,PR,2021 Primary,Y,ED,REP
555563637,2020-11-03,GE,2020 General,Y,ED,
555563637,2020-06-23,PR,2020 Primary,Y,EV,REP
555563637,2019-11-05,GE,2019 General,Y,ABS,
555563637,2016-11-08,GE,2016 General,Y,EV,
635033969,2022-11-08,GE,2022 General,Y,ED,
635033969,2022-06-21,PR,2022 Primary,Y,ED,
635033969,2020-11-03,GE,2020 General,Y,ED,
635033969,2018-06-12,PR,2018 Primary,Y,EV,
635033969,2016-11-08,GE,2016 General,Y,ABS,
635033969,2016-03-01,PR,2016 Primary,Y,ED,
696346242,2024-11-05,GE,2024 General,Y,ED,
696346242,2023-11-07,GE,2023 General,Y,EV,
696346242,2022-06-21,PR,2022 Primary,Y,EV,REP
696346242,2021-11-02,GE,2021 General,Y,ABS,
696346242,2021-06-08,PR,2021 Primary,Y,ED,REP
717776407,2024-11-05,GE,2024 General,Y,ED,
717776407,2021-06-08,PR,2021 Primary,Y,ED,DEM
717776407,2020-11-03,GE,2020 General,Y,ED,
717776407,2020-06-23,PR,2020 Primary,Y,EV,DEM
717776407,2018-06-12,PR,2018 Primary,Y,ED,DEM
717776407,2017-11-07,GE,2017 General,Y,EV,
950109382,2024-11-05,GE,2024 General,Y,EV,
950109382,2023-06-20,PR,2023 Primary,Y,EV,
950109382,2022-11-08,GE,2022 General,Y,ED,
950109382,2021-11-02,GE,2021 General,Y,ED,
950109382,2020-11-03,GE,2020 General,Y,ED,
950109382,2020-06-23,PR,2020 Primary,Y,ABS,
950109382,2019-11-05,GE,2019 General,Y,ED,
950109382,2018-11-06,GE,2018 General,Y,EV,
388224594,2022-11-08,GE,2022 General,Y,ED,
388224594,2021-11-02,GE,2021 General,Y,ED,
388224594,2021-06-08,PR,2021 Primary,Y,ABS,DEM
388224594,2020-11-03,GE,2020 General,Y,EV,
388224594,2018-11-06,GE,2018 General,Y,ED,
388224594,2018-06-12,PR,2018 Primary,Y,ED,DEM
388224594,2017-11-07,GE,2017 General,Y,EV,
388224594,2016-11-08,GE,2016 General,Y,EV,
956041059,2024-11-05,GE,2024 General,Y,EV,
956041059,2021-06-08,PR,2021 Primary,Y,EV,
956041059,2017-11-07,GE,2017 General,Y,ED,
387375687,2024-06-18,PR,2024 Primary,Y,EV,DEM
387375687,2023-11-07,GE,2023 General,Y,ED,
387375687,2022-11-08,GE,2022 General,Y,EV,
387375687,2021-11-02,GE,2021 General,Y,ABS,
387375687,2020-11-03,GE,2020 General,Y,EV,
387375687,2020-06-23,PR,2020 Primary,Y,EV,DEM
159017926,2024-11-05,GE,2024 General,Y,EV,
159017926,2021-11-02,GE,2021 General,Y,EV,
159017926,2020-11-03,GE,2020 General,Y,ED,
159017926,2019-11-05,GE,2019 General,Y,EV,
159017926,2018-11-06,GE,2018 General,Y,EV,
159017926,2017-11-07,GE,2017 General,Y,EV,
159017926,2016-11-08,GE,2016 General,Y,EV,
886795098,2024-11-05,GE,2024 General,Y,ABS,
886795098,2024-06-18,PR,2024 Primary,Y,ED,REP
886795098,2021-11-02,GE,2021 General,Y,ED,
886795098,2020-11-03,GE,2020 General,Y,EV,
886795098,2019-11-05,GE,2019 General,Y,ED,
886795098,2018-06-12,PR,2018 Primary,Y,ED,REP
886795098,2017-11-07,GE,2017 General,Y,EV,
439240933,2024-11-05,GE,2024 General,Y,ED,
439240933,2023-11-07,GE,2023 General,Y,ED,
439240933,2022-11-08,GE,2022 General,Y,EV,
439240933,2021-11-02,GE,2021 General,Y,ABS,
223029529,2024-11-05,GE,2024 General,Y,ABS,
223029529,2024-06-18,PR,2024 Primary,Y,ABS,REP
223029529,2023-11-07,GE,2023 General,Y,EV,
223029529,2023-06-20,PR,2023 Primary,Y,ED,REP
223029529,2021-06-08,PR,2021 Primary,Y,ED,REP
223029529,2020-11-03,GE,2020 General,Y,ED,
223029529,2017-11-07,GE,2017 General,Y,ED,
338311748,2024-11-05,GE,2024 General,Y,ED,
338311748,2023-11-07,GE,2023 General,Y,ED,
338311748,2021-11-02,GE,2021 General,Y,EV,
338311748,2020-11-03,GE,2020 General,Y,EV,
338311748,2019-11-05,GE,2019 General,Y,ED,
475261993,2024-11-05,GE,2024 General,Y,EV,
475261993,2023-06-20,PR,2023 Primary,Y,ED,DEM
475261993,2020-11-03,GE,2020 General,Y,ABS,
475261993,2016-11-08,GE,2016 General,Y,ABS,
475261993,2016-03-01,PR,2016 Primary,Y,ED,DEM
814905876,2024-11-05,GE,2024 General,Y,ED,
814905876,2020-06-23,PR,2020 Primary,Y,ED,DEM
814905876,2018-06-12,PR,2018 Primary,Y,ABS,DEM
844303913,2021-11-02,GE,2021 General,Y,EV,
844303913,2020-11-03,GE,2020 General,Y,ABS,
844303913,2016-11-08,GE,2016 General,Y,EV,
861967873,2024-06-18,PR,2024 Primary,Y,ED,DEM
861967873,2021-11-02,GE,2021 General,Y,ED,
861967873,2018-11-06,GE,2018 General,Y,ED,
179106194,2022-11-08,GE,2022 General,Y,ED,
179106194,2021-11-02,GE,2021 General,Y,EV,
179106194,2018-11-06,GE,2018 General,Y,ED,
179106194,2017-11-07,GE,2017 General,Y,ED,
234426677,2024-11-05,GE,2024 General,Y,ED,
224386743,2023-11-07,GE,2023 General,Y,ED,
224386743,2021-11-02,GE,2021 General,Y,ED,
129336116,2024-11-05,GE,2024 General,Y,ED,
129336116,2022-11-08,GE,2022 General,Y,ED,
129336116,2022-06-21,PR,2022 Primary,Y,EV,
129336116,2020-11-03,GE,2020 General,Y,ED,
129336116,2020-06-23,PR,2020 Primary,Y,EV,
589620796,2024-11-05,GE,2024 General,Y,ED,
589620796,2019-11-05,GE,2019 General,Y,ED,
589620796,2018-11-06,GE,2018 General,Y,ED,
589620796,2016-11-08,GE,2016 General,Y,ABS,
101355379,2024-11-05,GE,2024 General,Y,ED,
101355379,2023-11-07,GE,2023 General,Y,ED,
101355379,2021-11-02,GE,2021 General,Y,ED,
101355379,2021-06-08,PR,2021 Primary,Y,ED,DEM
101355379,2020-11-03,GE,2020 General,Y,ED,
101355379,2019-11-05,GE,2019 General,Y,EV,
101355379,2018-11-06,GE,2018 General,Y,ABS,
